nonstereo_aromatic_smiles,pPot,chembl_cid,chembl_tid
COc1ccc(-c2nc(Nc3ccc(CCO)cc3)ncc2C#N)cc1,6.823908740944319,CHEMBL234065,CHEMBL279
COc1ccc(-c2nc(OC)nn2-c2ccc(OC)cc2)cc1,5.494850021680094,CHEMBL3427203,CHEMBL230
COc1ccc(-c2nc3c(C(=O)Nc4cnccc4C)ccnc3[nH]2)cc1,8.698970004336019,CHEMBL2048680,CHEMBL262
COc1ccc(-c2ncn(CC(=O)N3CCN(C)CC3)c2-c2ccc(OC)cc2)cc1,5.079876673709276,CHEMBL3952057,CHEMBL230
COc1ccc(-c2ncn(CC(=O)N3CCOCC3)c2-c2ccc(OC)cc2)cc1,5.040005161671584,CHEMBL3934363,CHEMBL230
COc1ccc(-c2ncnc3ccc(-c4cnc5ccccc5c4)cc23)cc1OC,7.022276394711152,CHEMBL4475622,CHEMBL4005
COc1ccc(-c2nn(-c3ccc(S(C)(=O)=O)cc3)cc2C=C2SC(=O)NC2=O)cc1,6.055517327849831,CHEMBL4540611,CHEMBL230
COc1ccc(-c2nn(-c3cccc(NC(=O)Nc4ccc(Cl)c(Cl)c4)c3)cc2-c2ccncc2)cc1Cl,5.548213564475709,CHEMBL4541128,CHEMBL260
COc1ccc(-c2nn(-c3cccc(NC(=O)Nc4ccccc4)c3)cc2-c2ccncc2)cc1Cl,5.397397479579744,CHEMBL4443352,CHEMBL260
COc1ccc(-c2nn(-c3cccc(NC(=O)c4ccc(Cl)c(Cl)c4)c3)cc2-c2ccncc2)cc1Cl,5.889410289700751,CHEMBL4465956,CHEMBL260
COc1ccc(-c2nn(-c3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)cc2-c2ccncc2)cc1Cl,7.657577319177793,CHEMBL4553144,CHEMBL260
COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,7.769551078621726,CHEMBL1233881,CHEMBL4005
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,5.300000202445418,CHEMBL188257,CHEMBL262
COc1ccc(-c2nnc3sc(-c4ccoc4)nn23)cc1,5.7495799976911055,CHEMBL2375481,CHEMBL220
COc1ccc(-c2noc(C)c2-c2ccc(OC)cc2)cc1,6.455931955649724,CHEMBL4462870,CHEMBL230
COc1ccc(-c2noc(CBr)c2-c2ccc(OC)cc2)cc1,6.7447274948966935,CHEMBL4475349,CHEMBL230
COc1ccc(-c2noc(CC(=O)NCCCCN)c2-c2ccc(OC)cc2)cc1,5.455931955649724,CHEMBL4789452,CHEMBL230
COc1ccc(-c2noc(CC(=O)Nc3ccc(-c4ccc(N)cc4)cc3)c2-c2ccc(OC)cc2)cc1,6.522878745280337,CHEMBL4759732,CHEMBL230
COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,6.356547323513812,CHEMBL259972,CHEMBL230
COc1ccc(-c2noc(CC(=O)OCC3OC(O)C(O)C(O)C3O)c2-c2ccc(OC)cc2)cc1,5.508638306165727,CHEMBL4163044,CHEMBL230
COc1ccc(-c2noc(CCO)c2-c2ccc(OC)cc2)cc1,6.721246399047171,CHEMBL4571499,CHEMBL230
COc1ccc(-c2noc(CF)c2-c2ccc(OC)cc2)cc1,6.522878745280337,CHEMBL4441970,CHEMBL230
COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(N(C)C)cc2)cc1,6.455931955649724,CHEMBL194057,CHEMBL279
COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(NC(=O)NC3CCCCC3)cc2)cc1,6.730487055782083,CHEMBL195567,CHEMBL279
COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(NC(=O)Nc3c(F)cccc3C(F)(F)F)cc2)cc1,8.522878745280337,CHEMBL401860,CHEMBL279
COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)cc1,8.522878745280337,CHEMBL194911,CHEMBL279
COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(NC(=O)Nc3ccccc3)cc2)cc1,7.207608310501746,CHEMBL194149,CHEMBL279
COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(NC(N)=O)cc2)cc1,7.236572006437063,CHEMBL193752,CHEMBL279
COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(OC)cc2)cc1,5.950781977329818,CHEMBL196021,CHEMBL279
COc1ccc(-c2oc3ncnc(N)c3c2-c2cccnc2)cc1,7.096910013008056,CHEMBL361567,CHEMBL262
COc1ccc(-c2ssc(=O)c2-c2ccc(OC)cc2)cc1,6.0,CHEMBL490292,CHEMBL230
COc1ccc(-n2c(-c3cccc(C=CC(=O)NO)c3)nc3ccccc32)cc1,7.200659450546418,CHEMBL1099095,CHEMBL1865
COc1ccc(-n2c(=O)n(C)c3cnc4ccc(-c5ccncc5)cc4c32)cc1,6.300162274132754,CHEMBL3290307,CHEMBL4005
COc1ccc(-n2c(SCc3cc(-c4ccc(Cl)cc4)no3)nc3ccccc3c2=O)cc1,6.200659450546418,CHEMBL4291556,CHEMBL230
COc1ccc(-n2c(SCc3cc(-c4ccc(OC)c(OC)c4)no3)nc3ccccc3c2=O)cc1,6.113509274827518,CHEMBL4277505,CHEMBL230
COc1ccc(-n2c(SCc3cn(-c4ccc(Br)cc4)nn3)nc3ccccc3c2=O)cc1,6.173925197299173,CHEMBL4277468,CHEMBL230
COc1ccc(-n2c(SCc3cn(-c4ccc(C(=O)O)cc4)nn3)nc3ccccc3c2=O)cc1,5.872895201635192,CHEMBL4286390,CHEMBL230
COc1ccc(-n2c(SCc3cn(-c4ccc(Cl)cc4)nn3)nc3ccccc3c2=O)cc1,6.2839966563652006,CHEMBL4288111,CHEMBL230
COc1ccc(-n2c(SCc3cn(-c4ccccc4)nn3)nc3ccccc3c2=O)cc1,5.982966660701219,CHEMBL4294497,CHEMBL230
COc1ccc(-n2cc(COc3ccc(C=C4SC(=O)NC4=O)cc3)nn2)cc1,6.853871964321762,CHEMBL4472170,CHEMBL230
COc1ccc(-n2cc(COc3ccc(C=NNc4c5c(nc6ccccc46)CCCC5)cc3)nn2)cc1,5.638272163982407,CHEMBL4553902,CHEMBL220
COc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,5.638272163982407,CHEMBL3264691,CHEMBL230
COc1ccc(-n2cc(NC(=O)c3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3)cn2)cc1,5.145086977692145,CHEMBL4576626,CHEMBL279
COc1ccc(-n2cc(NC(=O)c3cccc(NS(=O)(=O)c4ccc(Cl)cc4)c3)cn2)cc1,5.288192770958808,CHEMBL4471464,CHEMBL279
COc1ccc(-n2cnc3cc(C(=O)CBr)ccc32)cc1,6.236572006437063,CHEMBL1801635,CHEMBL262
COc1ccc(-n2cnc3ccc(-c4n[nH]c(=S)o4)cc32)cc1,8.638272163982407,CHEMBL1230134,CHEMBL262
COc1ccc(-n2cnc3ccc(-c4nnc(SCc5ccc(OC)c(C(F)(F)F)c5)o4)cc32)cc1,8.065501548756432,CHEMBL472043,CHEMBL262
COc1ccc(-n2cnc3ccc(-c4nnc(SCc5cccc(C#N)c5)o4)cc32)cc1,8.638272163982407,CHEMBL516640,CHEMBL262
COc1ccc(-n2cnc3ccc(-c4nnc(SCc5cccc(C(F)(F)F)c5)o4)cc32)cc1,8.602059991327963,CHEMBL513570,CHEMBL262
COc1ccc(-n2ncc(C(=O)c3ccccc3)c2N)cc1,5.151195298948196,CHEMBL203864,CHEMBL260
COc1ccc(-n2ncc3c(=O)n(-c4cc(C)ccn4)c(C)nc32)cc1,5.651695136951839,CHEMBL3618134,CHEMBL284
COc1ccc(-n2nnnc2-c2ccc(S(C)(=O)=O)cc2)cc1,5.698970004336019,CHEMBL1682231,CHEMBL230
COc1ccc(C#Cc2cnc(N)nc2)cc1C(=O)Nc1cc(C(F)(F)F)ccc1N1CCCCC1,6.4089353929735005,CHEMBL375617,CHEMBL279
COc1ccc(C#Cc2csc3c(=O)cc(N4CCOCC4)oc23)cc1,6.616184634019569,CHEMBL2322235,CHEMBL4005
COc1ccc(C(=O)C(=O)N(C)C)cc1C(=O)N1CCC(Cc2ccc(F)cc2)CC1,6.0245681914907365,CHEMBL592777,CHEMBL260
COc1ccc(C(=O)C=CC2=Cc3c(ccc4ccccc34)OC2)cc1,6.42021640338319,CHEMBL4567855,CHEMBL230
COc1ccc(C(=O)C=CC2=Cc3ccccc3OC2)cc1,6.337242168318426,CHEMBL4533060,CHEMBL230
COc1ccc(C(=O)C=CC2=Cc3ccccc3OC2)cc1OC,6.337242168318426,CHEMBL4562121,CHEMBL230
COc1ccc(C(=O)CBr)cc1,6.0,CHEMBL103009,CHEMBL262
COc1ccc(C(=O)CCC2C=CN(Cc3cccc(Cl)c3)C=C2C#N)cc1OC,6.0347982989740885,CHEMBL4160310,CHEMBL220
COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(Cl)c3)cc2C#N)cc1OC,7.653647025549361,CHEMBL4159880,CHEMBL220
COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(Cl)c3)cc2C(=O)O)cc1OC,7.742321425130815,CHEMBL4165973,CHEMBL220
COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(Cl)c3)cc2C(C)=O)cc1OC,6.843148098929989,CHEMBL4165562,CHEMBL220
COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(F)c3)cc2C#N)cc1OC,7.958607314841775,CHEMBL4163678,CHEMBL220
COc1ccc(C(=O)CCc2cc[n+](Cc3ccccc3C(F)(F)F)cc2C#N)cc1OC,6.560667306169737,CHEMBL4175003,CHEMBL220
COc1ccc(C(=O)CN2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)cc1,5.647817481888637,CHEMBL3754319,CHEMBL279
COc1ccc(C(=O)CNc2ccc3oc(=O)ccc3c2)cc1,7.259637310505756,CHEMBL4436169,CHEMBL220
COc1ccc(C(=O)N(C)C2CCC(C(C)C(N)C(=O)N3CCC(F)C3)CC2)cc1,7.013228265733755,CHEMBL395696,CHEMBL284
COc1ccc(C(=O)N2CCC(C(=O)NC3CCCCCC3)CC2)cc1,5.920818753952375,CHEMBL1933669,CHEMBL2409
COc1ccc(C(=O)N2CCn3cc(C(=O)NO)cc3C2)cc1,7.366531544420413,CHEMBL3353057,CHEMBL1865
COc1ccc(C(=O)N2CCn3nc(C(=O)NO)cc3C2)cc1,6.091514981121351,CHEMBL3353064,CHEMBL1865
COc1ccc(C(=O)N2c3ccccc3Sc3ccc(Cl)cc32)cc1,5.229147988357855,CHEMBL1801816,CHEMBL220
COc1ccc(C(=O)N2c3ccccc3Sc3ccc(Cl)cc32)cc1OC,5.1938200260161125,CHEMBL3770071,CHEMBL220
COc1ccc(C(=O)N2c3ccccc3Sc3ccccc32)cc1,5.200659450546418,CHEMBL239618,CHEMBL220
COc1ccc(C(=O)N2c3ccccc3Sc3ccccc32)cc1OC,5.236572006437063,CHEMBL3770356,CHEMBL220
COc1ccc(C(=O)NC(COc2ccc(C=CC(=O)NO)cc2)Cc2c[nH]c3ccccc23)cc1,6.731422028117157,CHEMBL3233705,CHEMBL1865
COc1ccc(C(=O)NC(COc2ccc(C=CC(=O)NO)cc2OC)Cc2c[nH]c3ccccc23)cc1,7.060480747381382,CHEMBL4070891,CHEMBL1865
COc1ccc(C(=O)NC(COc2cccc(C=CC(=O)NO)c2)Cc2c[nH]c3ccccc23)cc1,7.027797161620936,CHEMBL3354913,CHEMBL1865
COc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,5.481486060122112,CHEMBL479244,CHEMBL260
COc1ccc(C(=O)NC2CCC(C(C)C(N)C(=O)N3CCC(F)C3)CC2)cc1,6.6777807052660805,CHEMBL245380,CHEMBL284
COc1ccc(C(=O)NCc2ccc(OC)cc2C(F)(F)F)cc1,9.0,CHEMBL4091712,CHEMBL2409
COc1ccc(C(=O)NCc2ccccc2C(F)(F)F)cc1OC1CCCC1,7.823908740944319,CHEMBL4079802,CHEMBL2409
COc1ccc(C(=O)NCc2ccccc2C)cc1OC1CCCC1,6.7447274948966935,CHEMBL4105571,CHEMBL2409
COc1ccc(C(=O)NO)cc1C(=O)Nc1ccc2c(c1)cc(C)c(=O)n2C,6.149353764816933,CHEMBL4789607,CHEMBL1865
COc1ccc(C(=O)NO)cc1NC(=O)Cc1ccccc1,5.292429823902063,CHEMBL3799265,CHEMBL1865
COc1ccc(C(=O)NO)cc1NC(=O)c1ccc(-c2ccccc2)cc1,6.4089353929735005,CHEMBL3800394,CHEMBL1865
COc1ccc(C(=O)NO)cc1NC(=O)c1ccc(Cl)cc1,6.045757490560675,CHEMBL3798503,CHEMBL1865
COc1ccc(C(=O)NO)cc1NC(=O)c1ccc(Cl)cc1Cl,5.638272163982407,CHEMBL3797442,CHEMBL1865
COc1ccc(C(=O)NO)cc1NC(=O)c1ccccc1,5.6020599913279625,CHEMBL3798870,CHEMBL1865
COc1ccc(C(=O)NO)cc1NC(=O)c1ccccc1Cl,5.508638306165727,CHEMBL3798937,CHEMBL1865
COc1ccc(C(=O)NO)cc1OCc1ccccc1,5.537602002101044,CHEMBL3797516,CHEMBL1865
COc1ccc(C(=O)NO)cc1S(=O)(=O)Nc1ccc(C)cc1,5.619788758288394,CHEMBL3800182,CHEMBL1865
COc1ccc(C(=O)Nc2cc(C(=O)NO)ccc2Cl)cc1,6.886056647693163,CHEMBL3797455,CHEMBL1865
COc1ccc(C(=O)Nc2cc(C(=O)NO)ccc2OC)cc1,6.3979400086720375,CHEMBL3799297,CHEMBL1865
COc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2Br)cc1OC,6.468521082957745,CHEMBL184347,CHEMBL260
COc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)c(OC)c1,7.0,CHEMBL187327,CHEMBL260
COc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc1,6.7447274948966935,CHEMBL184011,CHEMBL260
COc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc1OC,6.7447274948966935,CHEMBL413558,CHEMBL260
COc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2Cl)cc1OC,6.657577319177793,CHEMBL183100,CHEMBL260
COc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2F)cc1OC,5.721246399047171,CHEMBL188122,CHEMBL260
COc1ccc(C(=O)Nc2ccc(F)c(C3(C)CCC(C)(C#N)C(N)=N3)c2)nc1,8.008773924307505,CHEMBL4556248,CHEMBL4822
COc1ccc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)OCC3(F)F)c2)nc1,7.292429823902063,CHEMBL2347365,CHEMBL4822
COc1ccc(C(=O)Nc2ccc(OCCCN(C)C)cc2)c(-c2cccc(O)c2)c1O,7.143331516388465,CHEMBL3397946,CHEMBL279
COc1ccc(C(=O)Nc2ccc(OCCCN3CCOCC3)cc2)c(-c2cccc(O)c2)c1O,7.822752163744377,CHEMBL3397918,CHEMBL279
COc1ccc(C(=O)Nc2ccc(OCCN(C)C)c(Cl)c2)c(-c2cccc(O)c2)c1O,6.885489095151126,CHEMBL3397922,CHEMBL279
COc1ccc(C(=O)Nc2ccc(OCCN(C)C)cc2)c(-c2cccc(O)c2)c1O,6.462672124212988,CHEMBL3397947,CHEMBL279
COc1ccc(C(=O)Nc2ccc(OCCN3CCCC3)c(Cl)c2)c(-c2cccc(O)c2)c1O,7.641113795594131,CHEMBL3397923,CHEMBL279
COc1ccc(C(=O)Nc2ccc(OCCN3CCCC3)c(F)c2)c(-c2cccc(O)c2)c1O,8.026410376572743,CHEMBL3397920,CHEMBL279
COc1ccc(C(=O)Nc2ccc(OCCN3CCCC3)cc2)c(-c2cccc(O)c2)c1O,6.737976295393683,CHEMBL3397916,CHEMBL279
COc1ccc(C(=O)Nc2ccc(OCCN3CCCCC3)c(Cl)c2)c(-c2cccc(O)c2)c1O,7.023695883447997,CHEMBL3397924,CHEMBL279
COc1ccc(C(=O)Nc2ccc(OCCN3CCCCC3)cc2)c(-c2cccc(O)c2)c1O,8.358525889495901,CHEMBL3397917,CHEMBL279
COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1,5.575118363368933,CHEMBL3128232,CHEMBL279
COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1OC,5.692503962086787,CHEMBL3128233,CHEMBL279
COc1ccc(C(=O)Nc2csc(C34COC(C)CC3CSC(N)=N4)n2)cc1,6.00436480540245,CHEMBL4217023,CHEMBL4822
COc1ccc(C(=O)Nc2csc(C34COC(C)CC3CSC(N)=N4)n2)nc1,6.585026652029182,CHEMBL3922902,CHEMBL4822
COc1ccc(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)cc1OC,5.721246399047171,CHEMBL379495,CHEMBL279
COc1ccc(C(=O)OCCN(C(C)C)C(C)C)cc1NC(=O)Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1,5.075720713938118,CHEMBL3633280,CHEMBL279
COc1ccc(C(=O)OCCN(C)C)cc1NC(=O)Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1,7.552841968657781,CHEMBL3633271,CHEMBL279
COc1ccc(C(=O)OCCN(C)C)cc1NC(=O)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,7.207608310501746,CHEMBL3633273,CHEMBL279
COc1ccc(C(=O)OCCN2CCOCC2)cc1NC(=O)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,5.327902142064282,CHEMBL3633288,CHEMBL279
COc1ccc(C(=O)c2c(C)[nH]c3cc(S(C)(=O)=O)ccc23)cc1,5.585026652029182,CHEMBL183977,CHEMBL230
COc1ccc(C(=O)c2ccc(C=CCN(C)Cc3ccccc3)cc2)cc1OC,5.6777807052660805,CHEMBL474836,CHEMBL220
COc1ccc(C(=O)c2ccc(CN(C)CCN(C)C)cc2)cc1OC,5.625251653989896,CHEMBL491526,CHEMBL220
COc1ccc(C(=O)c2ccc(CN(C)Cc3cccc(C)c3)cc2)cc1OC,5.782516055786093,CHEMBL471581,CHEMBL220
COc1ccc(C(=O)c2ccc(CN(C)Cc3cccc([N+](=O)[O-])c3)cc2)cc1OC,5.369572124974976,CHEMBL490360,CHEMBL220
COc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1,5.739928612014925,CHEMBL514966,CHEMBL220
COc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1F,5.804100347590767,CHEMBL474837,CHEMBL220
COc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1OC,6.337242168318426,CHEMBL490507,CHEMBL220
COc1ccc(C(=O)c2ccc(CN(CCN(C)C)Cc3ccccc3)cc2)cc1OC,5.063486257521107,CHEMBL492098,CHEMBL220
COc1ccc(C(=O)c2ccc(CN(CCO)Cc3ccccc3)cc2)cc1OC,5.85078088734462,CHEMBL511468,CHEMBL220
COc1ccc(C(=O)c2ccc3c(ccn3Cc3ccc(C(=O)NO)cc3)c2)cc1,8.406713932979542,CHEMBL4218266,CHEMBL1865
COc1ccc(C(=O)c2ccc3c(ccn3Cc3ccc(C(=O)NO)cc3)c2)cc1OC,7.809668301829708,CHEMBL4206021,CHEMBL1865
COc1ccc(C(=O)c2ccc3c(ccn3Cc3ccc(C=CC(=O)NO)cc3)c2)cc1,6.96657624451305,CHEMBL4210107,CHEMBL1865
COc1ccc(C(=O)c2ccc3c(ccn3S(=O)(=O)c3ccc(C=CC(=O)NO)cc3)c2)cc1,6.071604147743287,CHEMBL4214502,CHEMBL1865
COc1ccc(C(=O)c2ccc3c(ccn3S(=O)(=O)c3cccc(C=CC(=O)NO)c3)c2)cc1,6.124360062995832,CHEMBL4213856,CHEMBL1865
COc1ccc(C(=O)c2ccc3c(ccn3S(=O)(=O)c3cccc(C=CC(=O)NO)c3)c2)cc1OC,5.928117992693874,CHEMBL4217319,CHEMBL1865
COc1ccc(C(=O)c2cn(Cc3ccc(C(=O)NO)cc3)c3cc(OC)ccc23)cc1,6.964650323477012,CHEMBL4066975,CHEMBL1865
COc1ccc(C(=O)n2nc(C)c3nnc4cc(Cl)c(F)cc4c32)cc1,5.0,CHEMBL2204564,CHEMBL230
COc1ccc(C(C)=NOC(N)=O)cc1OC1CCCC1,6.017728766960431,CHEMBL590754,CHEMBL260
COc1ccc(C(C)NS(=O)(=O)NC(=O)OCc2ccccc2)cc1,10.571055709964426,CHEMBL3585776,CHEMBL220
COc1ccc(C(C)NS(=O)(=O)NC(=O)OCc2ccccc2)cc1OC,10.571055709964426,CHEMBL3585777,CHEMBL220
COc1ccc(C(C)NS(N)(=O)=O)cc1,10.571055709964426,CHEMBL3585781,CHEMBL220
COc1ccc(C(C)NS(N)(=O)=O)cc1OC,10.571055709964426,CHEMBL3585782,CHEMBL220
COc1ccc(C(F)(F)F)c[n+]1CCCCCOc1ccc2c(C)cc(=O)oc2c1,6.064915139431779,CHEMBL2441682,CHEMBL220
COc1ccc(C(F)(F)F)c[n+]1CCCCOc1ccc2c(C)cc(=O)oc2c1,6.036931714466276,CHEMBL2441681,CHEMBL220
COc1ccc(C(F)(F)F)c[n+]1CCCOc1ccc2c(C)cc(=O)oc2c1,5.443697499232712,CHEMBL2441680,CHEMBL220
COc1ccc(C(F)(F)F)c[n+]1CCC[n+]1cc(C(F)(F)F)ccc1OC,5.211254100081387,CHEMBL2441678,CHEMBL220
COc1ccc(C(F)(F)F)cc1NC(=O)c1ccc(C)c(Nc2ncccc2-c2ccncn2)c1,7.236572006437063,CHEMBL219996,CHEMBL279
COc1ccc(C(F)(F)F)cc1NC(=O)c1ccc(C)c(Oc2ncccc2-c2ccncn2)c1,7.0,CHEMBL220549,CHEMBL279
COc1ccc(C(O)C(N)C(=O)O)cc1OC,9.0,CHEMBL4647106,CHEMBL220
COc1ccc(C2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)cc1,6.834593026287885,CHEMBL571319_CHEMBL584694_CHEMBL585128,CHEMBL4822
COc1ccc(C2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)cc1OC,6.568821291951732,CHEMBL567485,CHEMBL4822
COc1ccc(C2(c3ccc(C#N)c(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C,6.200659450546418,CHEMBL565378,CHEMBL4822
COc1ccc(C2(c3ccc(C)c(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C,6.886023242994851,CHEMBL565995,CHEMBL4822
COc1ccc(C2(c3ccc(F)c(-c4cccnc4)c3)N=C(N)N3CC(F)(F)CN=C32)cc1C,7.430041181903406,CHEMBL1957478,CHEMBL4822
COc1ccc(C2(c3ccc(F)c(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc1,7.698970004336019,CHEMBL1651460,CHEMBL4822
COc1ccc(C2(c3ccc(F)c(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc1C,7.698970004336019,CHEMBL567688,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cc(Cl)cc(Cl)c4)c3)N=C(N)N3CCCN=C32)cc1,7.649945906420969,CHEMBL1957469,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cc(Cl)ccc4F)c3)COC(N)=N2)cc1,5.709965388637482,CHEMBL2177310,CHEMBL4822
COc1ccc(C2(c3cccc(-c4ccc(F)nc4)c3)COC(N)=N2)cc1,5.086186147616283,CHEMBL2177314,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cccc(Cl)c4)c3)COC(N)=N2)cc1,5.686132779630847,CHEMBL2177311,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cccnc4)c3)COC(N)=N2)cc1,5.127261172527332,CHEMBL2177312,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(C)C(N)=N2)cc1,6.481486060122112,CHEMBL2180026,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)CS2)cc1,6.102372908709558,CHEMBL2380455,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C,7.397976204403517,CHEMBL566200,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C#N,6.823952174736033,CHEMBL568114,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C(F)(F)F,7.397994302269257,CHEMBL585289,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C1CCCC1,6.920909250824263,CHEMBL565790,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1Cl,7.443878530707101,CHEMBL565996,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1F,7.301029995663981,CHEMBL566223,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1OC,7.0458781614395525,CHEMBL566403,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1OC(C)C,7.221921144096424,CHEMBL567687,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1OC1CCCC1,7.154964010919428,CHEMBL566638,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cccnc4F)c3)COC(N)=N2)cc1,5.54515513999149,CHEMBL2177315,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1,7.522878745280337,CHEMBL1271344,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1C,7.698970004336019,CHEMBL566011,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N3CCCN=C32)cc1,7.154901959985743,CHEMBL584267,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cncnc4)c3)CCC(N)=N2)cc1,5.102372908709558,CHEMBL2380458,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(C)C(N)=N2)cc1,6.568636235841012,CHEMBL2180025,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(C)C(N)=N2)cc1C,7.013228265733755,CHEMBL2180027,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)C(C(C)C)=N2)cc1,5.6777807052660805,CHEMBL2180021,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc1C,7.522951139760405,CHEMBL566012,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N3CC(F)(F)CN=C32)cc1,7.0,CHEMBL1957473,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N3CCCN=C32)cc1,7.020002580835792,CHEMBL582828,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc1,6.8696662315049934,CHEMBL2177916,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3nc(C)sc32)cc1,6.200659450546418,CHEMBL2380450,CHEMBL4822
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)n3nc(C)cc32)cc1,6.494850021680094,CHEMBL2380451,CHEMBL4822
